,Oximetria,Hora,Data
7357,50,02:38:00,21-06-22
7358,82,02:39:00,21-06-22
7359,83,02:40:00,21-06-22
7360,92,02:41:00,21-06-22
7361,90,02:42:00,21-06-22
7362,75,02:43:00,21-06-22
7363,73,02:44:00,21-06-22
7364,63,02:45:00,21-06-22
7365,64,02:46:00,21-06-22
7366,91,02:47:00,21-06-22
7367,88,02:48:00,21-06-22
7368,52,02:49:00,21-06-22
7369,66,02:50:00,21-06-22
7370,66,02:51:00,21-06-22
7371,82,02:52:00,21-06-22
7372,44,02:53:00,21-06-22
7373,98,02:54:00,21-06-22
7374,95,02:55:00,21-06-22
7375,81,02:56:00,21-06-22
7376,55,02:57:00,21-06-22
7377,62,02:58:00,21-06-22
7378,65,02:59:00,21-06-22
7379,49,03:00:00,21-06-22
7380,77,03:01:00,21-06-22
7381,93,03:02:00,21-06-22
7382,83,03:03:00,21-06-22
7383,92,03:04:00,21-06-22
7384,81,03:05:00,21-06-22
7385,44,03:06:00,21-06-22
7386,91,03:07:00,21-06-22
7387,48,03:08:00,21-06-22
7388,45,03:09:00,21-06-22
7389,40,03:10:00,21-06-22
7390,62,03:11:00,21-06-22
7391,80,03:12:00,21-06-22
7392,50,03:13:00,21-06-22
7393,55,03:14:00,21-06-22
7394,74,03:15:00,21-06-22
7395,54,03:16:00,21-06-22
7396,51,03:17:00,21-06-22
7397,53,03:18:00,21-06-22
7398,60,03:19:00,21-06-22
7399,60,03:20:00,21-06-22
7400,53,03:21:00,21-06-22
7401,91,03:22:00,21-06-22
7402,66,03:23:00,21-06-22
7403,57,03:24:00,21-06-22
7404,56,03:25:00,21-06-22
7405,98,03:26:00,21-06-22
7406,57,03:27:00,21-06-22
7407,54,03:28:00,21-06-22
7408,57,03:29:00,21-06-22
7409,80,03:30:00,21-06-22
7410,64,03:31:00,21-06-22
7411,82,03:32:00,21-06-22
7412,53,03:33:00,21-06-22
7413,78,03:34:00,21-06-22
7414,89,03:35:00,21-06-22
7415,43,03:36:00,21-06-22
7416,95,03:37:00,21-06-22
7417,45,03:38:00,21-06-22
7418,89,03:39:00,21-06-22
7419,90,03:40:00,21-06-22
7420,61,03:41:00,21-06-22
7421,41,03:42:00,21-06-22
7422,69,03:43:00,21-06-22
7423,42,03:44:00,21-06-22
7424,77,03:45:00,21-06-22
7425,40,03:46:00,21-06-22
7426,61,03:47:00,21-06-22
7427,85,03:48:00,21-06-22
7428,83,03:49:00,21-06-22
7429,70,03:50:00,21-06-22
7430,77,03:51:00,21-06-22
7431,70,03:52:00,21-06-22
7432,79,03:53:00,21-06-22
7433,57,03:54:00,21-06-22
7434,50,03:55:00,21-06-22
7435,95,03:56:00,21-06-22
7436,49,03:57:00,21-06-22
7437,95,03:58:00,21-06-22
7438,63,03:59:00,21-06-22
7439,91,04:00:00,21-06-22
7440,91,04:01:00,21-06-22
7441,58,04:02:00,21-06-22
7442,55,04:03:00,21-06-22
7443,86,04:04:00,21-06-22
7444,82,04:05:00,21-06-22
7445,80,04:06:00,21-06-22
7446,87,04:07:00,21-06-22
7447,70,04:08:00,21-06-22
7448,63,04:09:00,21-06-22
7449,63,04:10:00,21-06-22
7450,49,04:11:00,21-06-22
7451,49,04:12:00,21-06-22
7452,98,04:13:00,21-06-22
7453,45,04:14:00,21-06-22
7454,49,04:15:00,21-06-22
7455,81,04:16:00,21-06-22
7456,91,04:17:00,21-06-22
7457,87,04:18:00,21-06-22
7458,50,04:19:00,21-06-22
7459,90,04:20:00,21-06-22
7460,82,04:21:00,21-06-22
7461,52,04:22:00,21-06-22
7462,49,04:23:00,21-06-22
7463,81,04:24:00,21-06-22
7464,53,04:25:00,21-06-22
7465,88,04:26:00,21-06-22
7466,81,04:27:00,21-06-22
7467,74,04:28:00,21-06-22
7468,79,04:29:00,21-06-22
7469,73,04:30:00,21-06-22
7470,74,04:31:00,21-06-22
7471,71,04:32:00,21-06-22
7472,53,04:33:00,21-06-22
7473,82,04:34:00,21-06-22
7474,73,04:35:00,21-06-22
7475,71,04:36:00,21-06-22
7476,45,04:37:00,21-06-22
7477,91,04:38:00,21-06-22
7478,95,04:39:00,21-06-22
7479,85,04:40:00,21-06-22
7480,89,04:41:00,21-06-22
7481,85,04:42:00,21-06-22
7482,75,04:43:00,21-06-22
7483,73,04:44:00,21-06-22
7484,68,04:45:00,21-06-22
7485,55,04:46:00,21-06-22
7486,91,04:47:00,21-06-22
7487,70,04:48:00,21-06-22
7488,79,04:49:00,21-06-22
7489,80,04:50:00,21-06-22
7490,47,04:51:00,21-06-22
7491,40,04:52:00,21-06-22
7492,58,04:53:00,21-06-22
7493,94,04:54:00,21-06-22
7494,86,04:55:00,21-06-22
7495,90,04:56:00,21-06-22
7496,71,04:57:00,21-06-22
7497,96,04:58:00,21-06-22
7498,40,04:59:00,21-06-22
7499,76,05:00:00,21-06-22
7500,65,05:01:00,21-06-22
7501,76,05:02:00,21-06-22
7502,46,05:03:00,21-06-22
7503,63,05:04:00,21-06-22
7504,85,05:05:00,21-06-22
7505,76,05:06:00,21-06-22
7506,56,05:07:00,21-06-22
7507,93,05:08:00,21-06-22
7508,88,05:09:00,21-06-22
7509,80,05:10:00,21-06-22
7510,45,05:11:00,21-06-22
7511,93,05:12:00,21-06-22
7512,80,05:13:00,21-06-22
7513,91,05:14:00,21-06-22
7514,69,05:15:00,21-06-22
7515,48,05:16:00,21-06-22
7516,77,05:17:00,21-06-22
7517,65,05:18:00,21-06-22
7518,68,05:19:00,21-06-22
7519,89,05:20:00,21-06-22
7520,79,05:21:00,21-06-22
7521,89,05:22:00,21-06-22
7522,88,05:23:00,21-06-22
7523,89,05:24:00,21-06-22
7524,93,05:25:00,21-06-22
7525,86,05:26:00,21-06-22
7526,40,05:27:00,21-06-22
7527,87,05:28:00,21-06-22
7528,81,05:29:00,21-06-22
7529,91,05:30:00,21-06-22
7530,67,05:31:00,21-06-22
7531,88,05:32:00,21-06-22
7532,97,05:33:00,21-06-22
7533,82,05:34:00,21-06-22
7534,49,05:35:00,21-06-22
7535,86,05:36:00,21-06-22
7536,72,05:37:00,21-06-22
7537,72,05:38:00,21-06-22
7538,96,05:39:00,21-06-22
7539,77,05:40:00,21-06-22
7540,82,05:41:00,21-06-22
7541,95,05:42:00,21-06-22
7542,93,05:43:00,21-06-22
7543,75,05:44:00,21-06-22
7544,61,05:45:00,21-06-22
7545,86,05:46:00,21-06-22
7546,67,05:47:00,21-06-22
7547,41,05:48:00,21-06-22
7548,44,05:49:00,21-06-22
7549,54,05:50:00,21-06-22
7550,73,05:51:00,21-06-22
7551,75,05:52:00,21-06-22
7552,83,05:53:00,21-06-22
7553,78,05:54:00,21-06-22
7554,81,05:55:00,21-06-22
7555,43,05:56:00,21-06-22
7556,47,05:57:00,21-06-22
7557,79,05:58:00,21-06-22
7558,88,05:59:00,21-06-22
7559,83,06:00:00,21-06-22
7560,61,06:01:00,21-06-22
7561,41,06:02:00,21-06-22
7562,82,06:03:00,21-06-22
7563,96,06:04:00,21-06-22
7564,67,06:05:00,21-06-22
7565,97,06:06:00,21-06-22
7566,92,06:07:00,21-06-22
7567,45,06:08:00,21-06-22
7568,66,06:09:00,21-06-22
7569,44,06:10:00,21-06-22
7570,84,06:11:00,21-06-22
7571,59,06:12:00,21-06-22
7572,88,06:13:00,21-06-22
7573,60,06:14:00,21-06-22
7574,80,06:15:00,21-06-22
7575,68,06:16:00,21-06-22
7576,44,06:17:00,21-06-22
7577,95,06:18:00,21-06-22
7578,46,06:19:00,21-06-22
7579,74,06:20:00,21-06-22
7580,57,06:21:00,21-06-22
7581,53,06:22:00,21-06-22
7582,60,06:23:00,21-06-22
7583,44,06:24:00,21-06-22
7584,71,06:25:00,21-06-22
7585,92,06:26:00,21-06-22
7586,49,06:27:00,21-06-22
7587,67,06:28:00,21-06-22
7588,55,06:29:00,21-06-22
7589,71,06:30:00,21-06-22
7590,47,06:31:00,21-06-22
7591,52,06:32:00,21-06-22
7592,68,06:33:00,21-06-22
7593,51,06:34:00,21-06-22
7594,82,06:35:00,21-06-22
7595,68,06:36:00,21-06-22
7596,65,06:37:00,21-06-22
7597,62,06:38:00,21-06-22
7598,96,06:39:00,21-06-22
7599,93,06:40:00,21-06-22
7600,70,06:41:00,21-06-22
7601,58,06:42:00,21-06-22
7602,56,06:43:00,21-06-22
7603,81,06:44:00,21-06-22
7604,41,06:45:00,21-06-22
7605,83,06:46:00,21-06-22
7606,74,06:47:00,21-06-22
7607,59,06:48:00,21-06-22
7608,71,06:49:00,21-06-22
7609,55,06:50:00,21-06-22
7610,57,06:51:00,21-06-22
7611,41,06:52:00,21-06-22
7612,63,06:53:00,21-06-22
7613,43,06:54:00,21-06-22
7614,71,06:55:00,21-06-22
7615,59,06:56:00,21-06-22
7616,74,06:57:00,21-06-22
7617,46,06:58:00,21-06-22
7618,48,06:59:00,21-06-22
7619,67,07:00:00,21-06-22
7620,91,07:01:00,21-06-22
7621,65,07:02:00,21-06-22
7622,54,07:03:00,21-06-22
7623,86,07:04:00,21-06-22
7624,43,07:05:00,21-06-22
7625,55,07:06:00,21-06-22
7626,75,07:07:00,21-06-22
7627,41,07:08:00,21-06-22
7628,51,07:09:00,21-06-22
7629,60,07:10:00,21-06-22
7630,83,07:11:00,21-06-22
7631,55,07:12:00,21-06-22
7632,84,07:13:00,21-06-22
7633,84,07:14:00,21-06-22
7634,57,07:15:00,21-06-22
7635,66,07:16:00,21-06-22
7636,66,07:17:00,21-06-22
7637,65,07:18:00,21-06-22
7638,77,07:19:00,21-06-22
7639,42,07:20:00,21-06-22
7640,49,07:21:00,21-06-22
7641,56,07:22:00,21-06-22
7642,61,07:23:00,21-06-22
7643,49,07:24:00,21-06-22
7644,65,07:25:00,21-06-22
7645,56,07:26:00,21-06-22
7646,62,07:27:00,21-06-22
7647,43,07:28:00,21-06-22
7648,56,07:29:00,21-06-22
7649,50,07:30:00,21-06-22
7650,77,07:31:00,21-06-22
7651,61,07:32:00,21-06-22
7652,69,07:33:00,21-06-22
7653,46,07:34:00,21-06-22
7654,77,07:35:00,21-06-22
7655,51,07:36:00,21-06-22
7656,55,07:37:00,21-06-22
7657,75,07:38:00,21-06-22
7658,89,07:39:00,21-06-22
7659,45,07:40:00,21-06-22
7660,90,07:41:00,21-06-22
7661,60,07:42:00,21-06-22
7662,85,07:43:00,21-06-22
7663,50,07:44:00,21-06-22
7664,64,07:45:00,21-06-22
7665,85,07:46:00,21-06-22
7666,65,07:47:00,21-06-22
7667,66,07:48:00,21-06-22
7668,50,07:49:00,21-06-22
7669,58,07:50:00,21-06-22
7670,74,07:51:00,21-06-22
7671,94,07:52:00,21-06-22
7672,55,07:53:00,21-06-22
7673,41,07:54:00,21-06-22
7674,93,07:55:00,21-06-22
7675,46,07:56:00,21-06-22
7676,64,07:57:00,21-06-22
7677,48,07:58:00,21-06-22
7678,40,07:59:00,21-06-22
7679,65,08:00:00,21-06-22
7680,52,08:01:00,21-06-22
7681,50,08:02:00,21-06-22
7682,88,08:03:00,21-06-22
7683,45,08:04:00,21-06-22
7684,80,08:05:00,21-06-22
7685,51,08:06:00,21-06-22
7686,57,08:07:00,21-06-22
7687,75,08:08:00,21-06-22
7688,96,08:09:00,21-06-22
7689,83,08:10:00,21-06-22
7690,64,08:11:00,21-06-22
7691,68,08:12:00,21-06-22
7692,41,08:13:00,21-06-22
7693,58,08:14:00,21-06-22
7694,70,08:15:00,21-06-22
7695,74,08:16:00,21-06-22
7696,59,08:17:00,21-06-22
7697,90,08:18:00,21-06-22
7698,82,08:19:00,21-06-22
7699,58,08:20:00,21-06-22
7700,97,08:21:00,21-06-22
7701,83,08:22:00,21-06-22
7702,93,08:23:00,21-06-22
7703,93,08:24:00,21-06-22
7704,46,08:25:00,21-06-22
7705,87,08:26:00,21-06-22
7706,48,08:27:00,21-06-22
7707,74,08:28:00,21-06-22
7708,96,08:29:00,21-06-22
7709,86,08:30:00,21-06-22
7710,49,08:31:00,21-06-22
7711,65,08:32:00,21-06-22
7712,91,08:33:00,21-06-22
7713,83,08:34:00,21-06-22
7714,44,08:35:00,21-06-22
7715,57,08:36:00,21-06-22
7716,89,08:37:00,21-06-22
7717,86,08:38:00,21-06-22
7718,66,08:39:00,21-06-22
7719,52,08:40:00,21-06-22
7720,40,08:41:00,21-06-22
7721,51,08:42:00,21-06-22
7722,84,08:43:00,21-06-22
7723,52,08:44:00,21-06-22
7724,86,08:45:00,21-06-22
7725,63,08:46:00,21-06-22
7726,82,08:47:00,21-06-22
7727,56,08:48:00,21-06-22
7728,64,08:49:00,21-06-22
7729,70,08:50:00,21-06-22
7730,74,08:51:00,21-06-22
7731,64,08:52:00,21-06-22
7732,45,08:53:00,21-06-22
7733,80,08:54:00,21-06-22
7734,46,08:55:00,21-06-22
7735,67,08:56:00,21-06-22
7736,62,08:57:00,21-06-22
7737,95,08:58:00,21-06-22
7738,81,08:59:00,21-06-22
7739,40,09:00:00,21-06-22
7740,70,09:01:00,21-06-22
7741,74,09:02:00,21-06-22
7742,57,09:03:00,21-06-22
7743,89,09:04:00,21-06-22
7744,94,09:05:00,21-06-22
7745,49,09:06:00,21-06-22
7746,73,09:07:00,21-06-22
7747,62,09:08:00,21-06-22
7748,45,09:09:00,21-06-22
7749,40,09:10:00,21-06-22
7750,41,09:11:00,21-06-22
7751,64,09:12:00,21-06-22
7752,98,09:13:00,21-06-22
7753,94,09:14:00,21-06-22
7754,45,09:15:00,21-06-22
7755,85,09:16:00,21-06-22
7756,47,09:17:00,21-06-22
7757,65,09:18:00,21-06-22
7758,79,09:19:00,21-06-22
7759,81,09:20:00,21-06-22
7760,73,09:21:00,21-06-22
7761,62,09:22:00,21-06-22
7762,87,09:23:00,21-06-22
7763,48,09:24:00,21-06-22
7764,94,09:25:00,21-06-22
7765,40,09:26:00,21-06-22
7766,86,09:27:00,21-06-22
7767,78,09:28:00,21-06-22
7768,73,09:29:00,21-06-22
7769,80,09:30:00,21-06-22
7770,88,09:31:00,21-06-22
7771,95,09:32:00,21-06-22
7772,76,09:33:00,21-06-22
7773,48,09:34:00,21-06-22
7774,51,09:35:00,21-06-22
7775,92,09:36:00,21-06-22
7776,44,09:37:00,21-06-22
7777,56,09:38:00,21-06-22
7778,73,09:39:00,21-06-22
7779,60,09:40:00,21-06-22
7780,84,09:41:00,21-06-22
7781,78,09:42:00,21-06-22
7782,59,09:43:00,21-06-22
7783,45,09:44:00,21-06-22
7784,44,09:45:00,21-06-22
7785,58,09:46:00,21-06-22
7786,71,09:47:00,21-06-22
7787,62,09:48:00,21-06-22
7788,56,09:49:00,21-06-22
7789,58,09:50:00,21-06-22
7790,87,09:51:00,21-06-22
7791,93,09:52:00,21-06-22
7792,81,09:53:00,21-06-22
7793,93,09:54:00,21-06-22
7794,76,09:55:00,21-06-22
7795,63,09:56:00,21-06-22
7796,51,09:57:00,21-06-22
7797,48,09:58:00,21-06-22
7798,82,09:59:00,21-06-22
7799,56,10:00:00,21-06-22
7800,81,10:01:00,21-06-22
7801,53,10:02:00,21-06-22
7802,67,10:03:00,21-06-22
7803,43,10:04:00,21-06-22
7804,50,10:05:00,21-06-22
7805,41,10:06:00,21-06-22
7806,72,10:07:00,21-06-22
7807,95,10:08:00,21-06-22
7808,95,10:09:00,21-06-22
7809,51,10:10:00,21-06-22
7810,50,10:11:00,21-06-22
7811,77,10:12:00,21-06-22
7812,83,10:13:00,21-06-22
7813,63,10:14:00,21-06-22
7814,60,10:15:00,21-06-22
7815,72,10:16:00,21-06-22
7816,50,10:17:00,21-06-22
7817,47,10:18:00,21-06-22
7818,47,10:19:00,21-06-22
7819,80,10:20:00,21-06-22
7820,58,10:21:00,21-06-22
7821,54,10:22:00,21-06-22
7822,40,10:23:00,21-06-22
7823,61,10:24:00,21-06-22
7824,98,10:25:00,21-06-22
7825,45,10:26:00,21-06-22
7826,42,10:27:00,21-06-22
7827,61,10:28:00,21-06-22
7828,51,10:29:00,21-06-22
7829,75,10:30:00,21-06-22
7830,40,10:31:00,21-06-22
7831,64,10:32:00,21-06-22
7832,79,10:33:00,21-06-22
7833,90,10:34:00,21-06-22
7834,94,10:35:00,21-06-22
7835,66,10:36:00,21-06-22
7836,72,10:37:00,21-06-22
7837,63,10:38:00,21-06-22
7838,41,10:39:00,21-06-22
7839,90,10:40:00,21-06-22
7840,54,10:41:00,21-06-22
7841,90,10:42:00,21-06-22
7842,91,10:43:00,21-06-22
7843,53,10:44:00,21-06-22
7844,94,10:45:00,21-06-22
7845,49,10:46:00,21-06-22
7846,66,10:47:00,21-06-22
7847,73,10:48:00,21-06-22
7848,94,10:49:00,21-06-22
7849,98,10:50:00,21-06-22
7850,88,10:51:00,21-06-22
7851,71,10:52:00,21-06-22
7852,85,10:53:00,21-06-22
7853,81,10:54:00,21-06-22
7854,57,10:55:00,21-06-22
7855,44,10:56:00,21-06-22
7856,68,10:57:00,21-06-22
7857,87,10:58:00,21-06-22
7858,59,10:59:00,21-06-22
7859,69,11:00:00,21-06-22
7860,41,11:01:00,21-06-22
7861,59,11:02:00,21-06-22
7862,86,11:03:00,21-06-22
7863,96,11:04:00,21-06-22
7864,65,11:05:00,21-06-22
7865,97,11:06:00,21-06-22
7866,90,11:07:00,21-06-22
7867,48,11:08:00,21-06-22
7868,62,11:09:00,21-06-22
7869,82,11:10:00,21-06-22
7870,52,11:11:00,21-06-22
7871,56,11:12:00,21-06-22
7872,48,11:13:00,21-06-22
7873,53,11:14:00,21-06-22
7874,41,11:15:00,21-06-22
7875,93,11:16:00,21-06-22
7876,55,11:17:00,21-06-22
7877,63,11:18:00,21-06-22
7878,98,11:19:00,21-06-22
7879,72,11:20:00,21-06-22
7880,50,11:21:00,21-06-22
7881,66,11:22:00,21-06-22
7882,52,11:23:00,21-06-22
7883,71,11:24:00,21-06-22
7884,81,11:25:00,21-06-22
7885,42,11:26:00,21-06-22
7886,81,11:27:00,21-06-22
7887,70,11:28:00,21-06-22
7888,46,11:29:00,21-06-22
7889,51,11:30:00,21-06-22
7890,95,11:31:00,21-06-22
7891,69,11:32:00,21-06-22
7892,62,11:33:00,21-06-22
7893,50,11:34:00,21-06-22
7894,41,11:35:00,21-06-22
7895,60,11:36:00,21-06-22
7896,82,11:37:00,21-06-22
7897,85,11:38:00,21-06-22
7898,75,11:39:00,21-06-22
7899,77,11:40:00,21-06-22
7900,55,11:41:00,21-06-22
7901,84,11:42:00,21-06-22
7902,40,11:43:00,21-06-22
7903,60,11:44:00,21-06-22
7904,69,11:45:00,21-06-22
7905,66,11:46:00,21-06-22
7906,64,11:47:00,21-06-22
7907,44,11:48:00,21-06-22
7908,62,11:49:00,21-06-22
7909,86,11:50:00,21-06-22
7910,55,11:51:00,21-06-22
7911,85,11:52:00,21-06-22
7912,91,11:53:00,21-06-22
7913,83,11:54:00,21-06-22
7914,70,11:55:00,21-06-22
7915,77,11:56:00,21-06-22
7916,86,11:57:00,21-06-22
7917,45,11:58:00,21-06-22
7918,85,11:59:00,21-06-22
7919,84,12:00:00,21-06-22
7920,92,12:01:00,21-06-22
7921,77,12:02:00,21-06-22
7922,79,12:03:00,21-06-22
7923,52,12:04:00,21-06-22
7924,52,12:05:00,21-06-22
7925,81,12:06:00,21-06-22
7926,82,12:07:00,21-06-22
7927,65,12:08:00,21-06-22
7928,56,12:09:00,21-06-22
7929,77,12:10:00,21-06-22
7930,56,12:11:00,21-06-22
7931,78,12:12:00,21-06-22
7932,60,12:13:00,21-06-22
7933,54,12:14:00,21-06-22
7934,77,12:15:00,21-06-22
7935,87,12:16:00,21-06-22
7936,45,12:17:00,21-06-22
7937,62,12:18:00,21-06-22
7938,95,12:19:00,21-06-22
7939,73,12:20:00,21-06-22
7940,87,12:21:00,21-06-22
7941,62,12:22:00,21-06-22
7942,75,12:23:00,21-06-22
7943,78,12:24:00,21-06-22
7944,72,12:25:00,21-06-22
7945,46,12:26:00,21-06-22
7946,74,12:27:00,21-06-22
7947,78,12:28:00,21-06-22
7948,86,12:29:00,21-06-22
7949,90,12:30:00,21-06-22
7950,81,12:31:00,21-06-22
7951,73,12:32:00,21-06-22
7952,85,12:33:00,21-06-22
7953,94,12:34:00,21-06-22
7954,50,12:35:00,21-06-22
7955,81,12:36:00,21-06-22
7956,43,12:37:00,21-06-22
7957,55,12:38:00,21-06-22
7958,59,12:39:00,21-06-22
7959,71,12:40:00,21-06-22
7960,80,12:41:00,21-06-22
7961,76,12:42:00,21-06-22
7962,46,12:43:00,21-06-22
7963,59,12:44:00,21-06-22
7964,59,12:45:00,21-06-22
7965,47,12:46:00,21-06-22
7966,57,12:47:00,21-06-22
7967,67,12:48:00,21-06-22
7968,97,12:49:00,21-06-22
7969,82,12:50:00,21-06-22
7970,94,12:51:00,21-06-22
7971,83,12:52:00,21-06-22
7972,68,12:53:00,21-06-22
7973,40,12:54:00,21-06-22
7974,73,12:55:00,21-06-22
7975,52,12:56:00,21-06-22
7976,74,12:57:00,21-06-22
7977,84,12:58:00,21-06-22
7978,67,12:59:00,21-06-22
7979,50,13:00:00,21-06-22
7980,84,13:01:00,21-06-22
7981,90,13:02:00,21-06-22
7982,90,13:03:00,21-06-22
7983,97,13:04:00,21-06-22
7984,79,13:05:00,21-06-22
7985,61,13:06:00,21-06-22
7986,69,13:07:00,21-06-22
7987,78,13:08:00,21-06-22
7988,45,13:09:00,21-06-22
7989,58,13:10:00,21-06-22
7990,94,13:11:00,21-06-22
7991,92,13:12:00,21-06-22
7992,82,13:13:00,21-06-22
7993,54,13:14:00,21-06-22
7994,46,13:15:00,21-06-22
7995,86,13:16:00,21-06-22
7996,47,13:17:00,21-06-22
7997,92,13:18:00,21-06-22
7998,96,13:19:00,21-06-22
7999,43,13:20:00,21-06-22
8000,89,13:21:00,21-06-22
8001,45,13:22:00,21-06-22
8002,61,13:23:00,21-06-22
8003,83,13:24:00,21-06-22
8004,96,13:25:00,21-06-22
8005,57,13:26:00,21-06-22
8006,59,13:27:00,21-06-22
8007,53,13:28:00,21-06-22
8008,57,13:29:00,21-06-22
8009,76,13:30:00,21-06-22
8010,78,13:31:00,21-06-22
8011,88,13:32:00,21-06-22
8012,83,13:33:00,21-06-22
8013,90,13:34:00,21-06-22
8014,65,13:35:00,21-06-22
8015,88,13:36:00,21-06-22
8016,83,13:37:00,21-06-22
8017,75,13:38:00,21-06-22
8018,88,13:39:00,21-06-22
8019,53,13:40:00,21-06-22
8020,78,13:41:00,21-06-22
8021,62,13:42:00,21-06-22
8022,74,13:43:00,21-06-22
8023,45,13:44:00,21-06-22
8024,64,13:45:00,21-06-22
8025,84,13:46:00,21-06-22
8026,52,13:47:00,21-06-22
8027,64,13:48:00,21-06-22
8028,62,13:49:00,21-06-22
8029,54,13:50:00,21-06-22
8030,94,13:51:00,21-06-22
8031,73,13:52:00,21-06-22
8032,73,13:53:00,21-06-22
8033,92,13:54:00,21-06-22
8034,84,13:55:00,21-06-22
8035,54,13:56:00,21-06-22
8036,96,13:57:00,21-06-22
8037,88,13:58:00,21-06-22
8038,69,13:59:00,21-06-22
8039,51,14:00:00,21-06-22
8040,68,14:01:00,21-06-22
8041,71,14:02:00,21-06-22
8042,92,14:03:00,21-06-22
8043,97,14:04:00,21-06-22
8044,90,14:05:00,21-06-22
8045,41,14:06:00,21-06-22
8046,85,14:07:00,21-06-22
8047,62,14:08:00,21-06-22
8048,73,14:09:00,21-06-22
8049,73,14:10:00,21-06-22
8050,95,14:11:00,21-06-22
8051,68,14:12:00,21-06-22
8052,87,14:13:00,21-06-22
8053,72,14:14:00,21-06-22
8054,82,14:15:00,21-06-22
8055,52,14:16:00,21-06-22
8056,42,14:17:00,21-06-22
8057,46,14:18:00,21-06-22
8058,73,14:19:00,21-06-22
8059,76,14:20:00,21-06-22
8060,84,14:21:00,21-06-22
8061,57,14:22:00,21-06-22
8062,55,14:23:00,21-06-22
8063,51,14:24:00,21-06-22
8064,77,14:25:00,21-06-22
8065,74,14:26:00,21-06-22
8066,46,14:27:00,21-06-22
8067,65,14:28:00,21-06-22
8068,66,14:29:00,21-06-22
8069,64,14:30:00,21-06-22
8070,65,14:31:00,21-06-22
8071,49,14:32:00,21-06-22
8072,89,14:33:00,21-06-22
8073,44,14:34:00,21-06-22
8074,96,14:35:00,21-06-22
8075,52,14:36:00,21-06-22
8076,59,14:37:00,21-06-22
8077,40,14:38:00,21-06-22
8078,41,14:39:00,21-06-22
8079,69,14:40:00,21-06-22
8080,72,14:41:00,21-06-22
8081,48,14:42:00,21-06-22
8082,97,14:43:00,21-06-22
8083,74,14:44:00,21-06-22
8084,85,14:45:00,21-06-22
8085,63,14:46:00,21-06-22
8086,60,14:47:00,21-06-22
8087,44,14:48:00,21-06-22
8088,44,14:49:00,21-06-22
8089,69,14:50:00,21-06-22
8090,86,14:51:00,21-06-22
8091,83,14:52:00,21-06-22
8092,58,14:53:00,21-06-22
8093,56,14:54:00,21-06-22
8094,91,14:55:00,21-06-22
8095,89,14:56:00,21-06-22
8096,47,14:57:00,21-06-22
8097,58,14:58:00,21-06-22
8098,47,14:59:00,21-06-22
8099,66,15:00:00,21-06-22
8100,94,15:01:00,21-06-22
8101,97,15:02:00,21-06-22
8102,46,15:03:00,21-06-22
8103,51,15:04:00,21-06-22
8104,75,15:05:00,21-06-22
8105,56,15:06:00,21-06-22
8106,60,15:07:00,21-06-22
8107,83,15:08:00,21-06-22
8108,64,15:09:00,21-06-22
8109,95,15:10:00,21-06-22
8110,83,15:11:00,21-06-22
8111,46,15:12:00,21-06-22
8112,87,15:13:00,21-06-22
8113,81,15:14:00,21-06-22
8114,65,15:15:00,21-06-22
8115,76,15:16:00,21-06-22
8116,77,15:17:00,21-06-22
8117,88,15:18:00,21-06-22
8118,46,15:19:00,21-06-22
8119,84,15:20:00,21-06-22
8120,77,15:21:00,21-06-22
8121,61,15:22:00,21-06-22
8122,79,15:23:00,21-06-22
8123,76,15:24:00,21-06-22
8124,80,15:25:00,21-06-22
8125,74,15:26:00,21-06-22
8126,98,15:27:00,21-06-22
8127,95,15:28:00,21-06-22
8128,78,15:29:00,21-06-22
8129,63,15:30:00,21-06-22
8130,67,15:31:00,21-06-22
8131,70,15:32:00,21-06-22
8132,53,15:33:00,21-06-22
8133,61,15:34:00,21-06-22
8134,82,15:35:00,21-06-22
8135,66,15:36:00,21-06-22
8136,77,15:37:00,21-06-22
8137,68,15:38:00,21-06-22
8138,49,15:39:00,21-06-22
8139,68,15:40:00,21-06-22
8140,91,15:41:00,21-06-22
8141,66,15:42:00,21-06-22
8142,70,15:43:00,21-06-22
8143,87,15:44:00,21-06-22
8144,56,15:45:00,21-06-22
8145,83,15:46:00,21-06-22
8146,49,15:47:00,21-06-22
8147,80,15:48:00,21-06-22
8148,87,15:49:00,21-06-22
8149,72,15:50:00,21-06-22
8150,96,15:51:00,21-06-22
8151,83,15:52:00,21-06-22
8152,97,15:53:00,21-06-22
8153,50,15:54:00,21-06-22
8154,84,15:55:00,21-06-22
8155,74,15:56:00,21-06-22
8156,94,15:57:00,21-06-22
8157,63,15:58:00,21-06-22
8158,93,15:59:00,21-06-22
8159,42,16:00:00,21-06-22
8160,92,16:01:00,21-06-22
8161,61,16:02:00,21-06-22
8162,70,16:03:00,21-06-22
8163,83,16:04:00,21-06-22
8164,58,16:05:00,21-06-22
8165,87,16:06:00,21-06-22
8166,58,16:07:00,21-06-22
8167,66,16:08:00,21-06-22
8168,64,16:09:00,21-06-22
8169,97,16:10:00,21-06-22
8170,45,16:11:00,21-06-22
8171,59,16:12:00,21-06-22
8172,76,16:13:00,21-06-22
8173,80,16:14:00,21-06-22
8174,72,16:15:00,21-06-22
8175,44,16:16:00,21-06-22
8176,56,16:17:00,21-06-22
8177,41,16:18:00,21-06-22
8178,92,16:19:00,21-06-22
