,Oximetria,Hora,Data
7731,90,08:52:00,21-06-22
7732,98,08:53:00,21-06-22
7733,94,08:54:00,21-06-22
7734,90,08:55:00,21-06-22
7735,95,08:56:00,21-06-22
7736,98,08:57:00,21-06-22
7737,94,08:58:00,21-06-22
7738,91,08:59:00,21-06-22
7739,92,09:00:00,21-06-22
7740,91,09:01:00,21-06-22
7741,94,09:02:00,21-06-22
7742,91,09:03:00,21-06-22
7743,94,09:04:00,21-06-22
7744,96,09:05:00,21-06-22
7745,96,09:06:00,21-06-22
7746,98,09:07:00,21-06-22
7747,93,09:08:00,21-06-22
7748,96,09:09:00,21-06-22
7749,90,09:10:00,21-06-22
7750,90,09:11:00,21-06-22
7751,94,09:12:00,21-06-22
7752,95,09:13:00,21-06-22
7753,95,09:14:00,21-06-22
7754,92,09:15:00,21-06-22
7755,91,09:16:00,21-06-22
7756,94,09:17:00,21-06-22
7757,96,09:18:00,21-06-22
7758,90,09:19:00,21-06-22
7759,93,09:20:00,21-06-22
7760,91,09:21:00,21-06-22
7761,93,09:22:00,21-06-22
7762,94,09:23:00,21-06-22
7763,93,09:24:00,21-06-22
7764,91,09:25:00,21-06-22
7765,97,09:26:00,21-06-22
7766,98,09:27:00,21-06-22
7767,95,09:28:00,21-06-22
7768,90,09:29:00,21-06-22
7769,95,09:30:00,21-06-22
7770,93,09:31:00,21-06-22
7771,95,09:32:00,21-06-22
7772,92,09:33:00,21-06-22
7773,93,09:34:00,21-06-22
7774,96,09:35:00,21-06-22
7775,96,09:36:00,21-06-22
7776,90,09:37:00,21-06-22
7777,92,09:38:00,21-06-22
7778,97,09:39:00,21-06-22
7779,98,09:40:00,21-06-22
7780,93,09:41:00,21-06-22
7781,98,09:42:00,21-06-22
7782,96,09:43:00,21-06-22
7783,93,09:44:00,21-06-22
7784,97,09:45:00,21-06-22
7785,93,09:46:00,21-06-22
7786,97,09:47:00,21-06-22
7787,95,09:48:00,21-06-22
7788,97,09:49:00,21-06-22
7789,95,09:50:00,21-06-22
7790,94,09:51:00,21-06-22
7791,97,09:52:00,21-06-22
7792,97,09:53:00,21-06-22
7793,91,09:54:00,21-06-22
7794,96,09:55:00,21-06-22
7795,92,09:56:00,21-06-22
7796,95,09:57:00,21-06-22
7797,98,09:58:00,21-06-22
7798,93,09:59:00,21-06-22
7799,97,10:00:00,21-06-22
7800,95,10:01:00,21-06-22
7801,98,10:02:00,21-06-22
7802,96,10:03:00,21-06-22
7803,93,10:04:00,21-06-22
7804,93,10:05:00,21-06-22
7805,96,10:06:00,21-06-22
7806,92,10:07:00,21-06-22
7807,91,10:08:00,21-06-22
7808,94,10:09:00,21-06-22
7809,91,10:10:00,21-06-22
7810,90,10:11:00,21-06-22
7811,90,10:12:00,21-06-22
7812,94,10:13:00,21-06-22
7813,91,10:14:00,21-06-22
7814,92,10:15:00,21-06-22
7815,91,10:16:00,21-06-22
7816,91,10:17:00,21-06-22
7817,98,10:18:00,21-06-22
7818,94,10:19:00,21-06-22
7819,98,10:20:00,21-06-22
7820,91,10:21:00,21-06-22
7821,93,10:22:00,21-06-22
7822,96,10:23:00,21-06-22
7823,90,10:24:00,21-06-22
7824,94,10:25:00,21-06-22
7825,91,10:26:00,21-06-22
7826,91,10:27:00,21-06-22
7827,98,10:28:00,21-06-22
7828,97,10:29:00,21-06-22
7829,92,10:30:00,21-06-22
7830,97,10:31:00,21-06-22
7831,98,10:32:00,21-06-22
7832,91,10:33:00,21-06-22
7833,96,10:34:00,21-06-22
7834,90,10:35:00,21-06-22
7835,92,10:36:00,21-06-22
7836,90,10:37:00,21-06-22
7837,92,10:38:00,21-06-22
7838,95,10:39:00,21-06-22
7839,91,10:40:00,21-06-22
7840,91,10:41:00,21-06-22
7841,92,10:42:00,21-06-22
7842,95,10:43:00,21-06-22
7843,94,10:44:00,21-06-22
7844,91,10:45:00,21-06-22
7845,93,10:46:00,21-06-22
7846,96,10:47:00,21-06-22
7847,98,10:48:00,21-06-22
7848,95,10:49:00,21-06-22
7849,98,10:50:00,21-06-22
7850,96,10:51:00,21-06-22
7851,93,10:52:00,21-06-22
7852,92,10:53:00,21-06-22
7853,91,10:54:00,21-06-22
7854,98,10:55:00,21-06-22
7855,94,10:56:00,21-06-22
7856,93,10:57:00,21-06-22
7857,96,10:58:00,21-06-22
7858,91,10:59:00,21-06-22
7859,94,11:00:00,21-06-22
7860,91,11:01:00,21-06-22
7861,90,11:02:00,21-06-22
7862,90,11:03:00,21-06-22
7863,96,11:04:00,21-06-22
7864,95,11:05:00,21-06-22
7865,96,11:06:00,21-06-22
7866,95,11:07:00,21-06-22
7867,90,11:08:00,21-06-22
7868,91,11:09:00,21-06-22
7869,97,11:10:00,21-06-22
7870,90,11:11:00,21-06-22
7871,97,11:12:00,21-06-22
7872,93,11:13:00,21-06-22
7873,96,11:14:00,21-06-22
7874,90,11:15:00,21-06-22
7875,98,11:16:00,21-06-22
7876,96,11:17:00,21-06-22
7877,94,11:18:00,21-06-22
7878,97,11:19:00,21-06-22
7879,91,11:20:00,21-06-22
7880,94,11:21:00,21-06-22
7881,92,11:22:00,21-06-22
7882,94,11:23:00,21-06-22
7883,95,11:24:00,21-06-22
7884,95,11:25:00,21-06-22
7885,95,11:26:00,21-06-22
7886,98,11:27:00,21-06-22
7887,90,11:28:00,21-06-22
7888,94,11:29:00,21-06-22
7889,97,11:30:00,21-06-22
7890,95,11:31:00,21-06-22
7891,98,11:32:00,21-06-22
7892,94,11:33:00,21-06-22
7893,93,11:34:00,21-06-22
7894,98,11:35:00,21-06-22
7895,92,11:36:00,21-06-22
7896,94,11:37:00,21-06-22
7897,93,11:38:00,21-06-22
7898,90,11:39:00,21-06-22
7899,98,11:40:00,21-06-22
7900,92,11:41:00,21-06-22
7901,93,11:42:00,21-06-22
7902,90,11:43:00,21-06-22
7903,92,11:44:00,21-06-22
7904,94,11:45:00,21-06-22
7905,98,11:46:00,21-06-22
7906,96,11:47:00,21-06-22
7907,93,11:48:00,21-06-22
7908,92,11:49:00,21-06-22
7909,93,11:50:00,21-06-22
7910,90,11:51:00,21-06-22
7911,92,11:52:00,21-06-22
7912,97,11:53:00,21-06-22
7913,96,11:54:00,21-06-22
7914,96,11:55:00,21-06-22
7915,90,11:56:00,21-06-22
7916,92,11:57:00,21-06-22
7917,97,11:58:00,21-06-22
7918,93,11:59:00,21-06-22
7919,95,12:00:00,21-06-22
7920,98,12:01:00,21-06-22
7921,90,12:02:00,21-06-22
7922,94,12:03:00,21-06-22
7923,91,12:04:00,21-06-22
7924,91,12:05:00,21-06-22
7925,95,12:06:00,21-06-22
7926,92,12:07:00,21-06-22
7927,96,12:08:00,21-06-22
7928,92,12:09:00,21-06-22
7929,91,12:10:00,21-06-22
7930,90,12:11:00,21-06-22
7931,97,12:12:00,21-06-22
7932,91,12:13:00,21-06-22
7933,97,12:14:00,21-06-22
7934,92,12:15:00,21-06-22
7935,94,12:16:00,21-06-22
7936,98,12:17:00,21-06-22
7937,92,12:18:00,21-06-22
7938,97,12:19:00,21-06-22
7939,98,12:20:00,21-06-22
7940,97,12:21:00,21-06-22
7941,98,12:22:00,21-06-22
7942,91,12:23:00,21-06-22
7943,96,12:24:00,21-06-22
7944,93,12:25:00,21-06-22
7945,90,12:26:00,21-06-22
7946,95,12:27:00,21-06-22
7947,95,12:28:00,21-06-22
7948,94,12:29:00,21-06-22
7949,94,12:30:00,21-06-22
7950,94,12:31:00,21-06-22
7951,97,12:32:00,21-06-22
7952,95,12:33:00,21-06-22
7953,94,12:34:00,21-06-22
7954,96,12:35:00,21-06-22
7955,98,12:36:00,21-06-22
7956,96,12:37:00,21-06-22
7957,98,12:38:00,21-06-22
7958,94,12:39:00,21-06-22
7959,97,12:40:00,21-06-22
7960,90,12:41:00,21-06-22
7961,91,12:42:00,21-06-22
7962,92,12:43:00,21-06-22
7963,93,12:44:00,21-06-22
7964,90,12:45:00,21-06-22
7965,95,12:46:00,21-06-22
7966,97,12:47:00,21-06-22
7967,95,12:48:00,21-06-22
7968,98,12:49:00,21-06-22
7969,94,12:50:00,21-06-22
7970,94,12:51:00,21-06-22
7971,92,12:52:00,21-06-22
7972,98,12:53:00,21-06-22
7973,91,12:54:00,21-06-22
7974,98,12:55:00,21-06-22
7975,92,12:56:00,21-06-22
7976,93,12:57:00,21-06-22
7977,91,12:58:00,21-06-22
7978,94,12:59:00,21-06-22
7979,91,13:00:00,21-06-22
7980,91,13:01:00,21-06-22
7981,92,13:02:00,21-06-22
7982,92,13:03:00,21-06-22
7983,96,13:04:00,21-06-22
7984,97,13:05:00,21-06-22
7985,94,13:06:00,21-06-22
7986,97,13:07:00,21-06-22
7987,96,13:08:00,21-06-22
7988,93,13:09:00,21-06-22
7989,95,13:10:00,21-06-22
7990,94,13:11:00,21-06-22
7991,96,13:12:00,21-06-22
7992,97,13:13:00,21-06-22
7993,95,13:14:00,21-06-22
7994,94,13:15:00,21-06-22
7995,91,13:16:00,21-06-22
7996,95,13:17:00,21-06-22
7997,97,13:18:00,21-06-22
7998,95,13:19:00,21-06-22
7999,97,13:20:00,21-06-22
8000,96,13:21:00,21-06-22
8001,96,13:22:00,21-06-22
8002,93,13:23:00,21-06-22
8003,92,13:24:00,21-06-22
8004,96,13:25:00,21-06-22
8005,93,13:26:00,21-06-22
8006,94,13:27:00,21-06-22
8007,98,13:28:00,21-06-22
8008,91,13:29:00,21-06-22
8009,96,13:30:00,21-06-22
8010,94,13:31:00,21-06-22
8011,94,13:32:00,21-06-22
8012,93,13:33:00,21-06-22
8013,96,13:34:00,21-06-22
8014,96,13:35:00,21-06-22
8015,94,13:36:00,21-06-22
8016,91,13:37:00,21-06-22
8017,95,13:38:00,21-06-22
8018,95,13:39:00,21-06-22
8019,95,13:40:00,21-06-22
8020,94,13:41:00,21-06-22
8021,95,13:42:00,21-06-22
8022,95,13:43:00,21-06-22
8023,93,13:44:00,21-06-22
8024,95,13:45:00,21-06-22
8025,91,13:46:00,21-06-22
8026,95,13:47:00,21-06-22
8027,94,13:48:00,21-06-22
8028,96,13:49:00,21-06-22
8029,98,13:50:00,21-06-22
8030,90,13:51:00,21-06-22
8031,95,13:52:00,21-06-22
8032,93,13:53:00,21-06-22
8033,95,13:54:00,21-06-22
8034,97,13:55:00,21-06-22
8035,95,13:56:00,21-06-22
8036,92,13:57:00,21-06-22
8037,92,13:58:00,21-06-22
8038,93,13:59:00,21-06-22
8039,90,14:00:00,21-06-22
8040,93,14:01:00,21-06-22
8041,93,14:02:00,21-06-22
8042,95,14:03:00,21-06-22
8043,94,14:04:00,21-06-22
8044,97,14:05:00,21-06-22
8045,97,14:06:00,21-06-22
8046,98,14:07:00,21-06-22
8047,98,14:08:00,21-06-22
8048,95,14:09:00,21-06-22
8049,92,14:10:00,21-06-22
8050,94,14:11:00,21-06-22
8051,91,14:12:00,21-06-22
8052,97,14:13:00,21-06-22
8053,90,14:14:00,21-06-22
8054,91,14:15:00,21-06-22
8055,97,14:16:00,21-06-22
8056,91,14:17:00,21-06-22
8057,97,14:18:00,21-06-22
8058,90,14:19:00,21-06-22
8059,96,14:20:00,21-06-22
8060,92,14:21:00,21-06-22
8061,90,14:22:00,21-06-22
8062,96,14:23:00,21-06-22
8063,94,14:24:00,21-06-22
8064,95,14:25:00,21-06-22
8065,93,14:26:00,21-06-22
8066,90,14:27:00,21-06-22
8067,92,14:28:00,21-06-22
8068,91,14:29:00,21-06-22
8069,94,14:30:00,21-06-22
8070,92,14:31:00,21-06-22
8071,92,14:32:00,21-06-22
8072,95,14:33:00,21-06-22
8073,91,14:34:00,21-06-22
8074,96,14:35:00,21-06-22
8075,94,14:36:00,21-06-22
8076,97,14:37:00,21-06-22
8077,95,14:38:00,21-06-22
8078,97,14:39:00,21-06-22
8079,93,14:40:00,21-06-22
8080,92,14:41:00,21-06-22
8081,91,14:42:00,21-06-22
8082,93,14:43:00,21-06-22
8083,91,14:44:00,21-06-22
8084,91,14:45:00,21-06-22
8085,95,14:46:00,21-06-22
8086,93,14:47:00,21-06-22
8087,97,14:48:00,21-06-22
8088,96,14:49:00,21-06-22
8089,92,14:50:00,21-06-22
8090,97,14:51:00,21-06-22
8091,94,14:52:00,21-06-22
8092,91,14:53:00,21-06-22
8093,96,14:54:00,21-06-22
8094,95,14:55:00,21-06-22
8095,90,14:56:00,21-06-22
8096,95,14:57:00,21-06-22
8097,92,14:58:00,21-06-22
8098,97,14:59:00,21-06-22
8099,96,15:00:00,21-06-22
8100,96,15:01:00,21-06-22
8101,98,15:02:00,21-06-22
8102,90,15:03:00,21-06-22
8103,94,15:04:00,21-06-22
8104,90,15:05:00,21-06-22
8105,94,15:06:00,21-06-22
8106,96,15:07:00,21-06-22
8107,94,15:08:00,21-06-22
8108,94,15:09:00,21-06-22
8109,92,15:10:00,21-06-22
8110,91,15:11:00,21-06-22
8111,97,15:12:00,21-06-22
8112,97,15:13:00,21-06-22
8113,93,15:14:00,21-06-22
8114,90,15:15:00,21-06-22
8115,91,15:16:00,21-06-22
8116,91,15:17:00,21-06-22
8117,97,15:18:00,21-06-22
8118,90,15:19:00,21-06-22
8119,94,15:20:00,21-06-22
8120,96,15:21:00,21-06-22
8121,98,15:22:00,21-06-22
8122,93,15:23:00,21-06-22
8123,94,15:24:00,21-06-22
8124,93,15:25:00,21-06-22
8125,94,15:26:00,21-06-22
8126,97,15:27:00,21-06-22
8127,96,15:28:00,21-06-22
8128,94,15:29:00,21-06-22
8129,93,15:30:00,21-06-22
8130,92,15:31:00,21-06-22
8131,90,15:32:00,21-06-22
8132,90,15:33:00,21-06-22
8133,94,15:34:00,21-06-22
8134,90,15:35:00,21-06-22
8135,90,15:36:00,21-06-22
8136,90,15:37:00,21-06-22
8137,93,15:38:00,21-06-22
8138,94,15:39:00,21-06-22
8139,97,15:40:00,21-06-22
8140,92,15:41:00,21-06-22
8141,90,15:42:00,21-06-22
8142,95,15:43:00,21-06-22
8143,93,15:44:00,21-06-22
8144,96,15:45:00,21-06-22
8145,91,15:46:00,21-06-22
8146,95,15:47:00,21-06-22
8147,95,15:48:00,21-06-22
8148,98,15:49:00,21-06-22
8149,93,15:50:00,21-06-22
8150,95,15:51:00,21-06-22
8151,91,15:52:00,21-06-22
8152,95,15:53:00,21-06-22
8153,90,15:54:00,21-06-22
8154,96,15:55:00,21-06-22
8155,94,15:56:00,21-06-22
8156,92,15:57:00,21-06-22
8157,97,15:58:00,21-06-22
8158,96,15:59:00,21-06-22
8159,98,16:00:00,21-06-22
8160,92,16:01:00,21-06-22
8161,94,16:02:00,21-06-22
8162,92,16:03:00,21-06-22
8163,94,16:04:00,21-06-22
8164,96,16:05:00,21-06-22
8165,94,16:06:00,21-06-22
8166,95,16:07:00,21-06-22
8167,92,16:08:00,21-06-22
8168,91,16:09:00,21-06-22
8169,93,16:10:00,21-06-22
8170,95,16:11:00,21-06-22
8171,93,16:12:00,21-06-22
8172,94,16:13:00,21-06-22
8173,90,16:14:00,21-06-22
8174,95,16:15:00,21-06-22
8175,90,16:16:00,21-06-22
8176,91,16:17:00,21-06-22
8177,94,16:18:00,21-06-22
8178,93,16:19:00,21-06-22
8179,92,16:20:00,21-06-22
8180,98,16:21:00,21-06-22
8181,94,16:22:00,21-06-22
8182,93,16:23:00,21-06-22
8183,93,16:24:00,21-06-22
8184,95,16:25:00,21-06-22
8185,95,16:26:00,21-06-22
8186,90,16:27:00,21-06-22
8187,92,16:28:00,21-06-22
8188,91,16:29:00,21-06-22
8189,91,16:30:00,21-06-22
8190,98,16:31:00,21-06-22
8191,94,16:32:00,21-06-22
8192,94,16:33:00,21-06-22
8193,91,16:34:00,21-06-22
8194,90,16:35:00,21-06-22
8195,94,16:36:00,21-06-22
8196,94,16:37:00,21-06-22
8197,90,16:38:00,21-06-22
8198,97,16:39:00,21-06-22
8199,97,16:40:00,21-06-22
8200,98,16:41:00,21-06-22
8201,91,16:42:00,21-06-22
8202,92,16:43:00,21-06-22
8203,92,16:44:00,21-06-22
8204,97,16:45:00,21-06-22
8205,96,16:46:00,21-06-22
8206,92,16:47:00,21-06-22
8207,92,16:48:00,21-06-22
8208,91,16:49:00,21-06-22
8209,94,16:50:00,21-06-22
8210,94,16:51:00,21-06-22
8211,98,16:52:00,21-06-22
8212,92,16:53:00,21-06-22
8213,90,16:54:00,21-06-22
8214,91,16:55:00,21-06-22
8215,93,16:56:00,21-06-22
8216,95,16:57:00,21-06-22
8217,92,16:58:00,21-06-22
8218,97,16:59:00,21-06-22
8219,94,17:00:00,21-06-22
8220,97,17:01:00,21-06-22
8221,91,17:02:00,21-06-22
8222,94,17:03:00,21-06-22
8223,91,17:04:00,21-06-22
8224,97,17:05:00,21-06-22
8225,96,17:06:00,21-06-22
8226,95,17:07:00,21-06-22
8227,98,17:08:00,21-06-22
8228,96,17:09:00,21-06-22
8229,96,17:10:00,21-06-22
8230,95,17:11:00,21-06-22
8231,98,17:12:00,21-06-22
8232,93,17:13:00,21-06-22
8233,96,17:14:00,21-06-22
8234,92,17:15:00,21-06-22
8235,96,17:16:00,21-06-22
8236,96,17:17:00,21-06-22
8237,93,17:18:00,21-06-22
8238,90,17:19:00,21-06-22
8239,96,17:20:00,21-06-22
8240,92,17:21:00,21-06-22
8241,95,17:22:00,21-06-22
8242,91,17:23:00,21-06-22
8243,95,17:24:00,21-06-22
8244,98,17:25:00,21-06-22
8245,92,17:26:00,21-06-22
8246,97,17:27:00,21-06-22
8247,91,17:28:00,21-06-22
8248,94,17:29:00,21-06-22
8249,95,17:30:00,21-06-22
8250,91,17:31:00,21-06-22
8251,93,17:32:00,21-06-22
8252,95,17:33:00,21-06-22
8253,98,17:34:00,21-06-22
8254,97,17:35:00,21-06-22
8255,96,17:36:00,21-06-22
8256,93,17:37:00,21-06-22
8257,90,17:38:00,21-06-22
8258,95,17:39:00,21-06-22
8259,90,17:40:00,21-06-22
8260,97,17:41:00,21-06-22
8261,94,17:42:00,21-06-22
8262,91,17:43:00,21-06-22
8263,97,17:44:00,21-06-22
8264,97,17:45:00,21-06-22
8265,95,17:46:00,21-06-22
8266,91,17:47:00,21-06-22
8267,94,17:48:00,21-06-22
8268,91,17:49:00,21-06-22
8269,96,17:50:00,21-06-22
8270,95,17:51:00,21-06-22
8271,92,17:52:00,21-06-22
8272,92,17:53:00,21-06-22
8273,97,17:54:00,21-06-22
8274,91,17:55:00,21-06-22
8275,97,17:56:00,21-06-22
8276,96,17:57:00,21-06-22
8277,92,17:58:00,21-06-22
8278,97,17:59:00,21-06-22
8279,91,18:00:00,21-06-22
8280,95,18:01:00,21-06-22
8281,92,18:02:00,21-06-22
8282,95,18:03:00,21-06-22
8283,96,18:04:00,21-06-22
8284,92,18:05:00,21-06-22
8285,97,18:06:00,21-06-22
8286,98,18:07:00,21-06-22
8287,91,18:08:00,21-06-22
8288,97,18:09:00,21-06-22
8289,96,18:10:00,21-06-22
8290,90,18:11:00,21-06-22
8291,95,18:12:00,21-06-22
8292,97,18:13:00,21-06-22
8293,96,18:14:00,21-06-22
8294,92,18:15:00,21-06-22
8295,90,18:16:00,21-06-22
8296,90,18:17:00,21-06-22
8297,97,18:18:00,21-06-22
8298,98,18:19:00,21-06-22
8299,93,18:20:00,21-06-22
8300,91,18:21:00,21-06-22
8301,92,18:22:00,21-06-22
8302,95,18:23:00,21-06-22
8303,94,18:24:00,21-06-22
8304,95,18:25:00,21-06-22
8305,95,18:26:00,21-06-22
8306,97,18:27:00,21-06-22
8307,96,18:28:00,21-06-22
8308,94,18:29:00,21-06-22
8309,95,18:30:00,21-06-22
8310,90,18:31:00,21-06-22
8311,98,18:32:00,21-06-22
8312,97,18:33:00,21-06-22
8313,91,18:34:00,21-06-22
8314,93,18:35:00,21-06-22
8315,96,18:36:00,21-06-22
8316,94,18:37:00,21-06-22
8317,93,18:38:00,21-06-22
8318,92,18:39:00,21-06-22
8319,92,18:40:00,21-06-22
8320,90,18:41:00,21-06-22
8321,93,18:42:00,21-06-22
8322,92,18:43:00,21-06-22
8323,97,18:44:00,21-06-22
8324,92,18:45:00,21-06-22
8325,97,18:46:00,21-06-22
8326,98,18:47:00,21-06-22
8327,92,18:48:00,21-06-22
8328,90,18:49:00,21-06-22
8329,95,18:50:00,21-06-22
8330,92,18:51:00,21-06-22
8331,94,18:52:00,21-06-22
8332,98,18:53:00,21-06-22
8333,98,18:54:00,21-06-22
8334,91,18:55:00,21-06-22
8335,91,18:56:00,21-06-22
8336,93,18:57:00,21-06-22
8337,94,18:58:00,21-06-22
8338,91,18:59:00,21-06-22
8339,98,19:00:00,21-06-22
8340,93,19:01:00,21-06-22
8341,95,19:02:00,21-06-22
8342,95,19:03:00,21-06-22
8343,91,19:04:00,21-06-22
8344,95,19:05:00,21-06-22
8345,92,19:06:00,21-06-22
8346,92,19:07:00,21-06-22
8347,90,19:08:00,21-06-22
8348,94,19:09:00,21-06-22
8349,93,19:10:00,21-06-22
8350,93,19:11:00,21-06-22
8351,95,19:12:00,21-06-22
8352,92,19:13:00,21-06-22
8353,98,19:14:00,21-06-22
8354,94,19:15:00,21-06-22
8355,95,19:16:00,21-06-22
8356,95,19:17:00,21-06-22
8357,91,19:18:00,21-06-22
8358,96,19:19:00,21-06-22
8359,96,19:20:00,21-06-22
8360,98,19:21:00,21-06-22
8361,90,19:22:00,21-06-22
8362,97,19:23:00,21-06-22
8363,98,19:24:00,21-06-22
8364,96,19:25:00,21-06-22
8365,97,19:26:00,21-06-22
8366,96,19:27:00,21-06-22
8367,98,19:28:00,21-06-22
8368,92,19:29:00,21-06-22
8369,95,19:30:00,21-06-22
8370,96,19:31:00,21-06-22
8371,91,19:32:00,21-06-22
8372,97,19:33:00,21-06-22
8373,98,19:34:00,21-06-22
8374,91,19:35:00,21-06-22
8375,94,19:36:00,21-06-22
8376,92,19:37:00,21-06-22
8377,96,19:38:00,21-06-22
8378,97,19:39:00,21-06-22
8379,94,19:40:00,21-06-22
8380,98,19:41:00,21-06-22
8381,96,19:42:00,21-06-22
8382,93,19:43:00,21-06-22
8383,90,19:44:00,21-06-22
8384,95,19:45:00,21-06-22
8385,92,19:46:00,21-06-22
8386,91,19:47:00,21-06-22
8387,90,19:48:00,21-06-22
8388,90,19:49:00,21-06-22
8389,93,19:50:00,21-06-22
8390,95,19:51:00,21-06-22
8391,92,19:52:00,21-06-22
8392,98,19:53:00,21-06-22
8393,90,19:54:00,21-06-22
8394,95,19:55:00,21-06-22
8395,93,19:56:00,21-06-22
8396,96,19:57:00,21-06-22
8397,92,19:58:00,21-06-22
8398,91,19:59:00,21-06-22
8399,91,20:00:00,21-06-22
8400,95,20:01:00,21-06-22
8401,90,20:02:00,21-06-22
8402,92,20:03:00,21-06-22
8403,95,20:04:00,21-06-22
8404,91,20:05:00,21-06-22
8405,97,20:06:00,21-06-22
8406,91,20:07:00,21-06-22
8407,95,20:08:00,21-06-22
8408,95,20:09:00,21-06-22
8409,96,20:10:00,21-06-22
8410,92,20:11:00,21-06-22
8411,94,20:12:00,21-06-22
8412,96,20:13:00,21-06-22
8413,96,20:14:00,21-06-22
8414,90,20:15:00,21-06-22
8415,92,20:16:00,21-06-22
8416,96,20:17:00,21-06-22
8417,90,20:18:00,21-06-22
8418,97,20:19:00,21-06-22
8419,94,20:20:00,21-06-22
8420,96,20:21:00,21-06-22
8421,98,20:22:00,21-06-22
8422,93,20:23:00,21-06-22
8423,92,20:24:00,21-06-22
8424,91,20:25:00,21-06-22
8425,92,20:26:00,21-06-22
8426,98,20:27:00,21-06-22
8427,94,20:28:00,21-06-22
8428,96,20:29:00,21-06-22
8429,94,20:30:00,21-06-22
8430,91,20:31:00,21-06-22
8431,97,20:32:00,21-06-22
8432,96,20:33:00,21-06-22
8433,91,20:34:00,21-06-22
8434,94,20:35:00,21-06-22
8435,96,20:36:00,21-06-22
8436,98,20:37:00,21-06-22
8437,98,20:38:00,21-06-22
8438,92,20:39:00,21-06-22
8439,92,20:40:00,21-06-22
8440,93,20:41:00,21-06-22
8441,98,20:42:00,21-06-22
8442,94,20:43:00,21-06-22
8443,96,20:44:00,21-06-22
8444,94,20:45:00,21-06-22
8445,93,20:46:00,21-06-22
8446,98,20:47:00,21-06-22
8447,94,20:48:00,21-06-22
8448,94,20:49:00,21-06-22
8449,98,20:50:00,21-06-22
8450,91,20:51:00,21-06-22
8451,97,20:52:00,21-06-22
8452,98,20:53:00,21-06-22
8453,92,20:54:00,21-06-22
8454,90,20:55:00,21-06-22
8455,94,20:56:00,21-06-22
8456,91,20:57:00,21-06-22
8457,94,20:58:00,21-06-22
8458,97,20:59:00,21-06-22
8459,91,21:00:00,21-06-22
8460,96,21:01:00,21-06-22
8461,94,21:02:00,21-06-22
8462,98,21:03:00,21-06-22
8463,98,21:04:00,21-06-22
8464,97,21:05:00,21-06-22
8465,90,21:06:00,21-06-22
8466,96,21:07:00,21-06-22
8467,94,21:08:00,21-06-22
8468,90,21:09:00,21-06-22
8469,95,21:10:00,21-06-22
8470,92,21:11:00,21-06-22
8471,92,21:12:00,21-06-22
8472,98,21:13:00,21-06-22
8473,92,21:14:00,21-06-22
8474,96,21:15:00,21-06-22
8475,96,21:16:00,21-06-22
8476,93,21:17:00,21-06-22
8477,93,21:18:00,21-06-22
8478,93,21:19:00,21-06-22
8479,97,21:20:00,21-06-22
8480,93,21:21:00,21-06-22
8481,90,21:22:00,21-06-22
8482,90,21:23:00,21-06-22
8483,98,21:24:00,21-06-22
8484,97,21:25:00,21-06-22
8485,91,21:26:00,21-06-22
8486,97,21:27:00,21-06-22
8487,92,21:28:00,21-06-22
8488,96,21:29:00,21-06-22
8489,92,21:30:00,21-06-22
8490,93,21:31:00,21-06-22
8491,92,21:32:00,21-06-22
8492,95,21:33:00,21-06-22
8493,92,21:34:00,21-06-22
8494,93,21:35:00,21-06-22
8495,91,21:36:00,21-06-22
8496,96,21:37:00,21-06-22
8497,94,21:38:00,21-06-22
8498,98,21:39:00,21-06-22
8499,90,21:40:00,21-06-22
8500,92,21:41:00,21-06-22
8501,95,21:42:00,21-06-22
8502,94,21:43:00,21-06-22
8503,95,21:44:00,21-06-22
8504,91,21:45:00,21-06-22
8505,94,21:46:00,21-06-22
8506,97,21:47:00,21-06-22
8507,91,21:48:00,21-06-22
8508,91,21:49:00,21-06-22
8509,98,21:50:00,21-06-22
8510,95,21:51:00,21-06-22
8511,91,21:52:00,21-06-22
8512,91,21:53:00,21-06-22
8513,90,21:54:00,21-06-22
8514,90,21:55:00,21-06-22
8515,94,21:56:00,21-06-22
8516,94,21:57:00,21-06-22
8517,92,21:58:00,21-06-22
8518,94,21:59:00,21-06-22
8519,93,22:00:00,21-06-22
8520,90,22:01:00,21-06-22
8521,90,22:02:00,21-06-22
8522,95,22:03:00,21-06-22
8523,90,22:04:00,21-06-22
8524,94,22:05:00,21-06-22
8525,98,22:06:00,21-06-22
8526,91,22:07:00,21-06-22
8527,98,22:08:00,21-06-22
8528,92,22:09:00,21-06-22
8529,95,22:10:00,21-06-22
8530,93,22:11:00,21-06-22
8531,96,22:12:00,21-06-22
8532,93,22:13:00,21-06-22
8533,98,22:14:00,21-06-22
8534,91,22:15:00,21-06-22
8535,96,22:16:00,21-06-22
8536,90,22:17:00,21-06-22
8537,91,22:18:00,21-06-22
8538,96,22:19:00,21-06-22
8539,98,22:20:00,21-06-22
8540,96,22:21:00,21-06-22
8541,95,22:22:00,21-06-22
8542,93,22:23:00,21-06-22
8543,97,22:24:00,21-06-22
8544,92,22:25:00,21-06-22
8545,96,22:26:00,21-06-22
8546,97,22:27:00,21-06-22
8547,92,22:28:00,21-06-22
8548,96,22:29:00,21-06-22
8549,92,22:30:00,21-06-22
8550,96,22:31:00,21-06-22
8551,93,22:32:00,21-06-22
8552,96,22:33:00,21-06-22
